time (s), accel_x (m/s^2), accel_y (m/s^2), accel_z (m/s^2), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), mocap_counter, counter, desired x, desired y, desired z, desired yaw,planner x,planner y,planner z,1,2,3
63.843,0,0,0,0,0,0,-0.09,0.048,-0.3529,0.0285,-0.0025,0.0209,3379,106338,-0.0705,-0.0009,-0.1392,0,0,0,-0.1554,1.06,0.0136,-0.6584
63.863,0,0,0,0,0,0,-0.0899,0.0478,-0.3508,0.0288,-0.0027,0.0197,3380,106338,-0.0686,-0.0009,-0.1372,0,0,0,-0.1527,1.0601,0.0136,-0.6585
63.883,0,0,0,0,0,0,-0.0899,0.0477,-0.3487,0.0291,-0.0028,0.0193,3381,106338,-0.0685,-0.0009,-0.1345,0,0,0,-0.1501,1.06,0.0136,-0.6585
63.903,0,0,0,0,0,0,-0.0897,0.0477,-0.3466,0.0293,-0.0036,0.0191,3382,106338,-0.0667,-0.0009,-0.1325,0,0,0,-0.1474,1.06,0.0136,-0.6585
63.923,0,0,0,0,0,0,-0.0896,0.0477,-0.3444,0.0291,-0.0047,0.0189,3383,106338,-0.0664,-0.0009,-0.1298,0,0,0,-0.1448,1.06,0.0136,-0.6585
63.943,0,0,0,0,0,0,-0.0895,0.0475,-0.3422,0.0293,-0.0055,0.0183,3384,106338,-0.0648,-0.0008,-0.1277,0,0,0,-0.1422,1.06,0.0135,-0.6585
63.963,0,0,0,0,0,0,-0.0895,0.0474,-0.3402,0.0296,-0.0057,0.0186,3385,106338,-0.0643,-0.0008,-0.1252,0,0,0,-0.1395,1.0601,0.0136,-0.6585
63.983,0,0,0,0,0,0,-0.0893,0.0475,-0.338,0.0296,-0.0065,0.018,3386,106338,-0.0629,-0.0008,-0.123,0,0,0,-0.1369,1.0601,0.0136,-0.6585
64.003,0,0,0,0,0,0,-0.0892,0.0473,-0.3358,0.0299,-0.007,0.0177,3387,106338,-0.0622,-0.0008,-0.1205,0,0,0,-0.1342,1.06,0.0136,-0.6585
64.023,0,0,0,0,0,0,-0.0892,0.0472,-0.3339,0.03,-0.0069,0.0179,3388,106338,-0.0609,-0.0008,-0.1183,0,0,0,-0.1316,1.06,0.0136,-0.6585
64.043,0,0,0,0,0,0,-0.089,0.0473,-0.332,0.0296,-0.007,0.0182,3389,106338,-0.0602,-0.0008,-0.1159,0,0,0,-0.129,1.06,0.0136,-0.6585
64.063,0,0,0,0,0,0,-0.0889,0.0472,-0.33,0.0302,-0.0074,0.0185,3390,106338,-0.0588,-0.0008,-0.1137,0,0,0,-0.1263,1.0601,0.0136,-0.6585
64.083,0,0,0,0,0,0,-0.0889,0.0471,-0.3282,0.0298,-0.008,0.0183,3391,106338,-0.0581,-0.0007,-0.1113,0,0,0,-0.1237,1.06,0.0136,-0.6586
64.103,0,0,0,0,0,0,-0.0887,0.0471,-0.3265,0.0297,-0.008,0.0185,3392,106338,-0.0568,-0.0007,-0.1091,0,0,0,-0.121,1.06,0.0136,-0.6586
64.123,0,0,0,0,0,0,-0.0885,0.0471,-0.3248,0.0299,-0.0087,0.0185,3393,106338,-0.0562,-0.0007,-0.1066,0,0,0,-0.1184,1.06,0.0136,-0.6585
64.143,0,0,0,0,0,0,-0.0883,0.047,-0.3231,0.0302,-0.0097,0.0175,3394,106338,-0.0548,-0.0007,-0.1045,0,0,0,-0.1158,1.06,0.0136,-0.6585
64.163,0,0,0,0,0,0,-0.0881,0.0468,-0.3213,0.0298,-0.0107,0.0174,3395,106338,-0.0539,-0.0007,-0.1021,0,0,0,-0.1131,1.0601,0.0136,-0.6586
64.183,0,0,0,0,0,0,-0.088,0.0466,-0.3194,0.0301,-0.0114,0.0172,3396,106338,-0.0527,-0.0007,-0.1,0,0,0,-0.1105,1.0601,0.0136,-0.6586
64.203,0,0,0,0,0,0,-0.0876,0.0467,-0.3177,0.0302,-0.0123,0.0168,3397,106338,-0.0518,-0.0007,-0.0976,0,0,0,-0.1078,1.0601,0.0136,-0.6585
64.223,0,0,0,0,0,0,-0.0874,0.0465,-0.316,0.0298,-0.0131,0.0166,3398,106338,-0.0508,-0.0007,-0.0953,0,0,0,-0.1052,1.06,0.0136,-0.6585
64.243,0,0,0,0,0,0,-0.0872,0.0463,-0.3144,0.0299,-0.0134,0.0164,3399,106338,-0.0497,-0.0006,-0.0931,0,0,0,-0.1026,1.06,0.0135,-0.6585
64.263,0,0,0,0,0,0,-0.0868,0.0462,-0.3128,0.0298,-0.0139,0.0158,3400,106338,-0.0487,-0.0006,-0.0909,0,0,0,-0.0999,1.0601,0.0136,-0.6585
64.283,0,0,0,0,0,0,-0.0865,0.046,-0.3112,0.0301,-0.014,0.0155,3401,106338,-0.0477,-0.0006,-0.0886,0,0,0,-0.0973,1.0601,0.0136,-0.6585
64.303,0,0,0,0,0,0,-0.0862,0.0456,-0.3098,0.03,-0.0138,0.0153,3402,106338,-0.0466,-0.0006,-0.0864,0,0,0,-0.0946,1.0601,0.0136,-0.6586
64.323,0,0,0,0,0,0,-0.0858,0.0454,-0.3084,0.0297,-0.0138,0.0146,3403,106338,-0.0457,-0.0006,-0.0841,0,0,0,-0.092,1.06,0.0135,-0.6585
64.343,0,0,0,0,0,0,-0.0855,0.0452,-0.3069,0.0297,-0.0136,0.0149,3404,106338,-0.0444,-0.0006,-0.082,0,0,0,-0.0894,1.0601,0.0136,-0.6585
64.363,0,0,0,0,0,0,-0.0851,0.0448,-0.3055,0.0295,-0.0132,0.0147,3405,106338,-0.0437,-0.0006,-0.0796,0,0,0,-0.0867,1.06,0.0136,-0.6585
64.383,0,0,0,0,0,0,-0.0847,0.0446,-0.304,0.0292,-0.0135,0.0148,3406,106338,-0.0423,-0.0005,-0.0776,0,0,0,-0.0841,1.06,0.0136,-0.6585
